"Fecha","Negocio","Producto","Cantidad","Precio","Región","Tipo_Zona","Población","Temporada"
"02/07/2022","Matos S.A. & Hijos","Leche","94","103.09","Morelos","Rural","Rancho Loya","Festiva"
"09/02/2023","Corporacin Mateo y Ojeda & Hijos","Pintura","7","97.63","Nuevo León","Urbano","Nueva Mauritania","Alta"
"02/10/2023","Feliciano-Gómez Express","Pintura","64","203.96","Chiapas","Periurbano","Col. Retorno Sur Maestas","Festiva"
"31/03/2023","Arellano y Alonso e Hijos SA","Clavos","77","307.18","Campeche","Urbano","San Catalina de la Montaña","Baja"
"19/09/2022","Colón, Rincón y Treviño Express","Juguetes","27","193.55","Guerrero","Urbano","San Benjamín los altos","Alta"
"09/12/2024","Navarro S.C. SA","Leche","38","201.49","Jalisco","Periurbano","Col. Retorno Herrera","Baja"
"04/09/2024","Viera, Uribe y Gallardo SA","Cuadernos","52","31.3","Guerrero","Urbano","Nueva Uganda","Alta"
"11/06/2022","Velasco, Córdova y Rubio & Hijos","Cuadernos","38","359.09","Durango","Urbano","Vieja Fiji","Baja"
"28/03/2024","Corporacin Espinal y Espino & Hijos","Juguetes","17","345.25","México","Urbano","Nueva Cuba","Festiva"
"14/01/2025","Sierra-Pedroza & Hijos","Pintura","22","430.21","Sinaloa","Rural","Rancho Serrano","Festiva"
"14/10/2023","Cuellar y Haro S.A. de C.V. Express","Juguetes","15","235.91","Zacatecas","Urbano","San Leticia los bajos","Baja"
"07/12/2022","Carrillo, Ramos y Gutiérrez & Hijos","Leche","80","389.51","Guanajuato","Periurbano","Col. Periférico Guanajuato","Festiva"
"12/02/2023","Delgado, Cepeda y Ávila SA","Leche","74","194.63","Tlaxcala","Urbano","San Leticia los altos","Festiva"
"08/10/2022","Arriaga, Mora y Rendón SA","Clavos","98","113.73","Puebla","Periurbano","Col. Viaducto Hidalgo","Alta"
"13/09/2024","Cadena-Heredia S.A. & Hijos","Juguetes","81","336.81","Colima","Urbano","Vieja Mauricio","Festiva"
"10/06/2022","Grupo Vargas, Arriaga y Monroy Express","Clavos","80","486.96","Durango","Periurbano","Col. Continuación Libia","Alta"
"03/10/2022","Industrias Sanches, Terán y Hernandes Express","Cuadernos","6","184.84","Yucatán","Rural","Rancho Alonzo","Baja"
"13/03/2025","Industrias Narváez, Rico y Soria SA","Arroz","13","33.91","Michoacán de Ocampo","Rural","Rancho Ybarra","Festiva"
"16/05/2024","Carrera, Mayorga y Ledesma SA","Pintura","25","315.6","Tamaulipas","Rural","Rancho Téllez","Baja"
"02/12/2024","Arreola y Jimínez S.A. SA","Cuadernos","97","34.96","Morelos","Rural","Rancho Cazares","Baja"
"05/11/2024","Laboratorios Méndez, Rubio y Serrato & Hijos","Arroz","26","122.99","Durango","Rural","Rancho Vera","Alta"
"27/12/2024","Club Villagómez, Paredes y Espino & Hijos","Pintura","29","58.67","Morelos","Periurbano","Col. Prolongación Kirguistán","Alta"
"17/09/2024","Galindo, Sánchez y Espinoza SA","Leche","91","131.59","Sinaloa","Periurbano","Col. Circuito Djibouti","Baja"
"19/02/2024","Corporacin Saavedra-Toledo Express","Pintura","62","193.41","Jalisco","Urbano","San Estela los bajos","Baja"
"07/03/2025","Despacho Almaraz, Muro y Flores SA","Pintura","60","492.07","Querétaro","Urbano","Vieja Mauricio","Baja"
"06/11/2023","Club Roldán y Estrada & Hijos","Arroz","66","103.02","Zacatecas","Periurbano","Col. Peatonal Coahuila de Zaragoza","Alta"
"21/09/2023","Maestas S. R.L. de C.V. Express","Pintura","65","201.39","Durango","Urbano","San Eloisa los altos","Festiva"
"10/12/2022","Villa-Galindo S.C. & Hijos","Arroz","2","432.54","Guerrero","Urbano","Vieja Zimbabwe","Alta"
"11/06/2023","Corporacin Uribe, Girón y Garrido SA","Arroz","56","73.12","Colima","Periurbano","Col. Calle Norte Ruelas","Baja"
"09/12/2022","Despacho Guerra, Montero y Ponce & Hijos","Cuadernos","21","132.2","Jalisco","Rural","Rancho Chapa","Festiva"
"05/12/2022","Despacho Mojica y Feliciano & Hijos","Pintura","1","485.25","Yucatán","Periurbano","Col. Boulevard Arellano","Festiva"
"26/06/2024","Partida, Matos y Barraza SA","Juguetes","32","171.11","Baja California","Urbano","San Abril los altos","Baja"
"08/12/2024","Gallardo y Rojo S.A. de C.V. SA","Leche","41","290.79","Zacatecas","Rural","Rancho Heredia","Festiva"
"08/05/2023","Garibay S. R.L. de C.V. & Hijos","Leche","95","485.34","Puebla","Urbano","Nueva Suecia","Festiva"
"13/06/2022","Medrano-Madrid SA","Clavos","2","196.75","Sinaloa","Rural","Rancho Domínguez","Alta"
"08/12/2024","Carranza-Paz SA","Clavos","69","402.92","Hidalgo","Periurbano","Col. Diagonal Jamaica","Alta"
"13/05/2022","Villegas y Macías S.A. SA","Cuadernos","96","328.58","Coahuila de Zaragoza","Periurbano","Col. Prolongación Sur Saiz","Baja"
"16/07/2024","Laboratorios Tamez, Domínguez y Mireles Express","Clavos","33","30.27","Colima","Urbano","Vieja Turquía","Festiva"
"29/04/2022","Industrias Sevilla-de la Crúz & Hijos","Arroz","64","296.06","Coahuila de Zaragoza","Urbano","Vieja Singapur","Festiva"
"25/07/2023","Cantú-Paredes S.A. de C.V. & Hijos","Leche","98","222.06","Tabasco","Periurbano","Col. Callejón Baja California Sur","Alta"
"01/09/2022","Corporacin Casanova y Madrigal & Hijos","Clavos","68","394.74","Baja California Sur","Urbano","Vieja Israel","Alta"
"25/09/2022","Laboratorios Carreón-Téllez & Hijos","Arroz","68","218.11","Baja California","Rural","Rancho Espinosa","Festiva"
"24/09/2024","Mata, Negrón y Escobedo SA","Pintura","49","355.09","Chiapas","Periurbano","Col. Prolongación Tabasco","Baja"
"14/08/2022","Padrón-Balderas S. R.L. de C.V. SA","Clavos","86","213.55","Baja California Sur","Rural","Rancho Dávila","Alta"
"02/04/2024","Club Sauceda, Echeverría y Navarro & Hijos","Juguetes","64","431.08","Tamaulipas","Urbano","San Agustín los altos","Baja"
"13/04/2023","Griego-Polanco Express","Cuadernos","65","248.86","Nayarit","Periurbano","Col. Retorno Bhután","Alta"
"13/10/2024","Ontiveros S.A. de C.V. & Hijos","Clavos","29","79.6","Morelos","Urbano","Nueva Somalia","Baja"
"24/10/2022","Nazario y Grijalva e Hijos Express","Pintura","56","486.48","Nayarit","Rural","Rancho Rivero","Baja"
"08/05/2023","Proyectos Casárez, Gollum y Montoya Express","Cuadernos","16","375.5","Baja California Sur","Urbano","Vieja Timor-Leste","Festiva"
"28/05/2024","Cano-Alejandro Express","Leche","33","331.58","Coahuila de Zaragoza","Periurbano","Col. Circuito Norte Carbajal","Alta"
"23/09/2022","Despacho Padilla, del Río y Urrutia SA","Cuadernos","45","278.9","Michoacán de Ocampo","Periurbano","Col. Boulevard Chihuahua","Baja"
"11/07/2024","Zavala-Laureano Express","Arroz","95","48.56","Sonora","Rural","Rancho Villarreal","Festiva"
"09/11/2022","Solís, Meza y Cervantes SA","Pintura","25","138.35","Chiapas","Periurbano","Col. Eje vial Pichardo","Alta"
"13/10/2024","Club Barela-Rivero & Hijos","Leche","79","96.14","Veracruz de Ignacio de la Llave","Urbano","San Sergio de la Montaña","Festiva"
"13/09/2023","Zamora, Rolón y Pedroza & Hijos","Cuadernos","70","387.31","Quintana Roo","Urbano","Vieja Argelia","Alta"
"01/10/2024","Haro y Navarro S.A. de C.V. SA","Leche","88","125.22","Baja California","Rural","Rancho Tapia","Alta"
"18/05/2023","de la Fuente, Corrales y Gamboa SA","Clavos","70","488.81","Yucatán","Periurbano","Col. Avenida Serbia","Alta"
"11/08/2024","Club Herrera y Alcántar & Hijos","Clavos","79","152.98","Tlaxcala","Rural","Rancho Ulloa","Baja"
"04/05/2023","Despacho Avilés, Quiñónez y Padrón Express","Pintura","37","424.32","Oaxaca","Periurbano","Col. Peatonal Norte Meza","Baja"
"19/10/2022","de la Torre-Trejo S.A. & Hijos","Pintura","86","24.22","Hidalgo","Rural","Rancho Morales","Festiva"
"11/06/2023","Corporacin Candelaria y Tejeda & Hijos","Juguetes","60","454.97","Aguascalientes","Periurbano","Col. Boulevard Trinidad y Tabago","Alta"
"12/01/2023","Magaña-Espinoza S.C. Express","Clavos","8","392.67","Chiapas","Urbano","San Ana María de la Montaña","Alta"
"17/08/2023","Corporacin Viera-Sosa SA","Cuadernos","52","185.01","Hidalgo","Urbano","Nueva Timor-Leste","Alta"
"13/08/2023","Corporacin Collado y Marroquín Express","Arroz","75","65.23","Quintana Roo","Rural","Rancho Montañez","Baja"
"06/11/2024","Club Rentería-Díaz SA","Juguetes","16","102.56","Veracruz de Ignacio de la Llave","Rural","Rancho de Jesús","Alta"
"15/11/2024","Proyectos Villarreal, Ceballos y Pérez & Hijos","Clavos","99","252.92","Campeche","Periurbano","Col. Continuación Sur Solorzano","Festiva"
"28/07/2022","Laboratorios Dueñas y Zamudio SA","Juguetes","16","392.97","Campeche","Periurbano","Col. Eje vial Cadena","Baja"
"22/11/2023","Laboratorios Mota-Griego SA","Clavos","92","32.92","Baja California","Rural","Rancho Armas","Alta"
"29/12/2024","Zayas, Arteaga y Olivares Express","Arroz","82","165.26","Yucatán","Periurbano","Col. Boulevard Chiapas","Baja"
"26/09/2024","Rodríguez S.A. & Hijos","Juguetes","82","140.27","Quintana Roo","Periurbano","Col. Circuito Dinamarca","Alta"
"21/08/2024","Sanches S.A. de C.V. & Hijos","Leche","48","473.9","Guanajuato","Rural","Rancho Arias","Alta"
"30/11/2024","Despacho Cisneros-Alonzo SA","Arroz","51","158.49","Distrito Federal","Urbano","San Porfirio de la Montaña","Baja"
"24/11/2022","Concepción S.C. & Hijos","Leche","54","65.55","Distrito Federal","Urbano","San Mariana de la Montaña","Baja"
"27/02/2023","Industrias Aragón-Osorio SA","Leche","100","70.08","Chihuahua","Urbano","San Modesto de la Montaña","Alta"
"29/06/2023","Aponte y Lemus S. R.L. de C.V. SA","Pintura","42","394.5","Querétaro","Rural","Rancho Rodríquez","Festiva"
"09/02/2023","Corporacin Bermúdez-Griego Express","Cuadernos","34","293.16","Zacatecas","Urbano","Vieja Rwanda","Festiva"
"25/09/2023","Alonzo y Zarate S.A. de C.V. SA","Arroz","7","467.55","Guanajuato","Urbano","Vieja Kenya","Festiva"
"02/01/2023","Grupo Casárez, Orta y Cavazos & Hijos","Juguetes","90","175.86","Puebla","Rural","Rancho Esquivel","Baja"
"28/01/2025","Barreto-Tapia SA","Pintura","29","88.33","Colima","Urbano","San Andrea los altos","Festiva"
"09/12/2024","Bahena-Hernández SA","Cuadernos","31","324.18","Quintana Roo","Periurbano","Col. Diagonal Jalisco","Baja"
"24/10/2024","Alemán y Olivares A.C. Express","Pintura","54","216.82","Coahuila de Zaragoza","Rural","Rancho Fuentes","Festiva"
"31/05/2022","Villagómez-Valladares S. R.L. de C.V. & Hijos","Pintura","5","246.4","Hidalgo","Urbano","San Luis Miguel los bajos","Alta"
"17/12/2024","Industrias Saiz, Lemus y Elizondo Express","Leche","59","416.14","Zacatecas","Urbano","Vieja Eslovenia","Festiva"
"02/05/2022","Villareal y Asociados Express","Arroz","84","86.7","Yucatán","Rural","Rancho Toro","Baja"
"11/08/2023","Proyectos Rincón, Vergara y Valdez SA","Juguetes","44","285.36","Guerrero","Periurbano","Col. Circunvalación Guanajuato","Festiva"
"04/12/2024","Grupo Longoria y Segura Express","Pintura","77","16.88","Colima","Periurbano","Col. Continuación Baja California","Festiva"
"12/07/2023","Grupo Pedraza-Godoy & Hijos","Juguetes","6","97.01","Colima","Rural","Rancho Bañuelos","Baja"
"14/08/2024","Granados-Guerrero SA","Cuadernos","56","107.84","Baja California","Rural","Rancho Ceballos","Baja"
"08/07/2023","Arriaga y Asociados Express","Clavos","70","412.16","Distrito Federal","Rural","Rancho Valencia","Alta"
"05/07/2024","Gastélum-Gastélum Express","Leche","11","60.09","Querétaro","Urbano","Vieja Seychelles","Alta"
"15/02/2025","Despacho Roldán-Benavídez SA","Leche","27","259.11","Colima","Periurbano","Col. Eje vial Vaca","Alta"
"28/12/2022","Laboratorios Grijalva y Centeno & Hijos","Juguetes","20","63.63","Yucatán","Rural","Rancho Miranda","Festiva"
"25/07/2022","Delgado y Farías S.A. & Hijos","Cuadernos","55","279.52","Zacatecas","Urbano","San Inés de la Montaña","Alta"
"04/07/2022","Elizondo y Bustos S.A. de C.V. Express","Cuadernos","69","230.04","Quintana Roo","Urbano","Nueva Santo Tomé y Príncipe","Baja"
"11/08/2022","Industrias Véliz-Duarte Express","Arroz","33","344.96","Campeche","Rural","Rancho Saldivar","Festiva"
"20/06/2023","Club Alarcón, Lovato y Villa SA","Arroz","15","162.62","Baja California Sur","Urbano","San Alonso los altos","Baja"
"10/05/2023","Fernández S.A. de C.V. Express","Arroz","44","200.44","Michoacán de Ocampo","Rural","Rancho Luna","Alta"
"30/08/2022","Industrias Carrión, Madrid y Ybarra Express","Clavos","30","390.82","Colima","Rural","Rancho Guzmán","Baja"
"22/02/2024","Corporacin Pabón y Solís SA","Clavos","12","372.53","Baja California Sur","Rural","Rancho Delgadillo","Festiva"
"18/02/2025","Fernández S. R.L. de C.V. SA","Pintura","87","210.65","Tabasco","Urbano","Nueva Liechtenstein","Alta"
"21/08/2022","Vigil, Quiñones y Maestas Express","Clavos","29","44.06","Morelos","Periurbano","Col. Eje vial Escalante","Baja"
"11/02/2023","Polanco, Villaseñor y Loera SA","Leche","68","495.53","Nayarit","Rural","Rancho Longoria","Alta"
"31/05/2022","Vázquez-Cavazos & Hijos","Cuadernos","6","404.76","Tlaxcala","Urbano","San Gustavo de la Montaña","Festiva"
"24/06/2024","Despacho Oquendo, Cortez y Chacón SA","Juguetes","49","89.65","Oaxaca","Periurbano","Col. Retorno Blanco","Alta"
"27/01/2025","Morales y Asociados & Hijos","Leche","15","92","Colima","Urbano","San Liliana de la Montaña","Festiva"
"14/03/2025","Casillas y Fuentes A.C. Express","Arroz","2","147.02","Querétaro","Rural","Rancho Quintanilla","Baja"
"08/06/2024","Industrias Aguayo-Sepúlveda & Hijos","Juguetes","4","141.21","Baja California","Periurbano","Col. Calle Norte Navarro","Festiva"
"01/07/2023","Baeza S.A. SA","Clavos","22","472.14","Campeche","Periurbano","Col. Calle Ureña","Festiva"
"18/02/2023","Feliciano, Salazar y Rolón SA","Clavos","51","330.66","Tlaxcala","Periurbano","Col. Peatonal Norte de la Fuente","Baja"
"21/12/2022","Barajas-Abrego A.C. & Hijos","Clavos","38","337.94","Distrito Federal","Periurbano","Col. Viaducto Norte Castillo","Festiva"
"24/03/2023","Murillo S.A. de C.V. Express","Leche","61","226.51","Veracruz de Ignacio de la Llave","Periurbano","Col. Callejón Madrid","Alta"
"15/04/2024","Industrias Irizarry y Uribe SA","Pintura","27","34.63","Quintana Roo","Urbano","San Cynthia los altos","Baja"
"29/05/2022","Hernández y Ibarra S. R.L. de C.V. & Hijos","Arroz","95","206.35","Yucatán","Periurbano","Col. Diagonal Australia","Festiva"
"11/09/2024","Bernal-Molina Express","Clavos","38","497.95","Zacatecas","Urbano","Nueva Colombia","Baja"
"04/07/2022","Lara, Saldaña y Valentín Express","Cuadernos","51","373.69","Campeche","Urbano","Vieja Gabón","Festiva"
"30/06/2023","Sotelo-Macías Express","Arroz","49","451.57","Durango","Periurbano","Col. Andador Aguascalientes","Festiva"
"23/02/2024","Molina-Granados S.A. de C.V. SA","Cuadernos","61","329.27","Querétaro","Periurbano","Col. Diagonal Montenegro","Festiva"
"26/02/2024","Proyectos Fuentes-Ocampo SA","Cuadernos","22","94.55","Tamaulipas","Rural","Rancho Haro","Festiva"
"12/04/2023","Sepúlveda S. R.L. de C.V. SA","Cuadernos","37","436.4","Nayarit","Periurbano","Col. Continuación Letonia","Festiva"
"11/12/2023","Olivares-Abreu A.C. Express","Arroz","7","316.44","Sinaloa","Periurbano","Col. Circuito Australia","Festiva"
"08/01/2024","Industrias Mares, Mercado y Garrido SA","Pintura","27","380.21","Jalisco","Urbano","San Rolando de la Montaña","Festiva"
"05/01/2023","Elizondo A.C. SA","Clavos","72","77.84","Nuevo León","Rural","Rancho Páez","Alta"
"03/02/2023","Club de la Fuente-Bernal SA","Pintura","95","390.81","Michoacán de Ocampo","Urbano","San Antonia los altos","Alta"
"04/09/2023","Bustamante, Hidalgo y Mateo SA","Clavos","60","59.11","Tlaxcala","Urbano","San Irene de la Montaña","Baja"
"15/11/2022","Corporacin Molina-Cepeda Express","Leche","39","112.82","Michoacán de Ocampo","Periurbano","Col. Callejón Anguiano","Alta"
"23/05/2022","Laboratorios Fuentes-Santacruz & Hijos","Leche","9","78.06","Querétaro","Periurbano","Col. Prolongación Namibia","Baja"
"04/04/2025","Villanueva S.A. SA","Leche","35","301.84","Guerrero","Urbano","Vieja Zimbabwe","Festiva"
"12/09/2022","Benavides-Carrillo & Hijos","Clavos","43","67.25","Coahuila de Zaragoza","Rural","Rancho Portillo","Alta"
"23/01/2025","Leal, Alfaro y Miramontes SA","Arroz","71","315.84","Colima","Periurbano","Col. Calzada Amador","Alta"
"23/02/2023","Almonte S.C. SA","Arroz","78","104.02","Aguascalientes","Rural","Rancho Hernádez","Baja"
"11/07/2024","Industrias Amador, Nájera y Rocha & Hijos","Arroz","47","411.19","Puebla","Periurbano","Col. Continuación Uzbekistán","Baja"
"23/04/2023","Arteaga-Peralta A.C. & Hijos","Cuadernos","34","142.85","Campeche","Urbano","Nueva Mongolia","Baja"
"03/12/2024","Casares-Flores & Hijos","Juguetes","51","232.32","México","Rural","Rancho Delgado","Baja"
"12/12/2023","Robledo y Cabán A.C. & Hijos","Leche","91","70.59","Querétaro","Rural","Rancho Mena","Baja"
"15/10/2023","Despacho Cervántez, Serrato y Toledo Express","Leche","11","462.64","Yucatán","Rural","Rancho Véliz","Baja"
"12/06/2023","Montaño-Paz SA","Cuadernos","33","209.6","Chiapas","Rural","Rancho Nieves","Alta"
"15/09/2023","Despacho Armas-de la Fuente Express","Arroz","65","347.02","Campeche","Urbano","San Graciela los altos","Festiva"
"01/05/2023","Villagómez-Ojeda S.C. Express","Juguetes","70","317.21","Baja California Sur","Urbano","San María Teresa los bajos","Festiva"
"10/02/2024","Grupo Prieto y Santillán Express","Cuadernos","67","302.82","Jalisco","Urbano","Vieja Vanuatu","Alta"
"22/06/2022","Lucero, Vera y Garrido & Hijos","Juguetes","15","377.06","Durango","Periurbano","Col. Callejón Godínez","Baja"
"09/07/2024","Vera e Hijos Express","Leche","19","430.92","Distrito Federal","Rural","Rancho Salcedo","Festiva"
"07/01/2025","Cortez S. R.L. de C.V. & Hijos","Clavos","90","102.76","San Luis Potosí","Rural","Rancho Cervantes","Alta"
"10/08/2024","Bétancourt y Hidalgo S.A. de C.V. Express","Cuadernos","9","44.45","Jalisco","Periurbano","Col. Avenida Norte Orellana","Alta"
"27/12/2023","Grupo Solís y Ordóñez Express","Arroz","80","45.43","Tamaulipas","Urbano","Nueva Argentina","Festiva"
"01/11/2024","Proyectos Aparicio-Altamirano & Hijos","Juguetes","30","46.97","Sinaloa","Urbano","Nueva República Federal Democrática de Nepal","Festiva"
"19/06/2022","Guardado-Cardona e Hijos & Hijos","Arroz","73","27.87","Oaxaca","Rural","Rancho Reséndez","Festiva"
"13/09/2024","Pacheco-Jimínez SA","Leche","24","480.23","Chihuahua","Rural","Rancho Santacruz","Festiva"
"26/07/2023","Industrias Rojas y Collado Express","Leche","78","331.84","Sinaloa","Rural","Rancho Véliz","Festiva"
"22/05/2023","Pulido, Carvajal y Rosario & Hijos","Cuadernos","63","260.65","Puebla","Periurbano","Col. Andador San Luis Potosí","Baja"
"18/07/2022","Aranda-Moya S. R.L. de C.V. Express","Cuadernos","72","433.58","Tlaxcala","Rural","Rancho Fajardo","Baja"
"04/05/2023","Menéndez e Hijos & Hijos","Clavos","81","19.95","Chihuahua","Rural","Rancho Bueno","Alta"
"29/02/2024","Batista, Olivárez y Hernández Express","Clavos","82","215.49","Morelos","Urbano","San Minerva los bajos","Baja"
